receipt_uuid,points_earned,purchase_date,purchased_item_count,rewards_receipt_status,total_spent,user_id,barcode,description,final_price,item_price,needs_fetch_review,partner_item_id,prevent_target_gap_points,quantity_purchased,user_flagged_barcode,user_flagged_new_item,user_flagged_price,user_flagged_quantity
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,Green Bell Peppers,0.88,0.88,False,1098,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,4166,Other Sweet Onions,0.91,0.91,False,1099,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,075450120400,Hy-Vee Cage Free Omega-3 Grade A Large Brown Eggs,1.99,1.99,False,1104,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,HYV HALF & HALF,1.84,1.84,False,1105,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,036632011077,Light & Fit Greek Crunch Key Lime Pie Yogurt,0.56,0.56,False,1106,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,754500797204,Hy-Vee Orange Cream Lowfat Yogurt,0.56,0.56,False,1107,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,HYV LF VANILLA YOGUR,0.56,0.56,False,1108,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,075450085150,Hy-Vee Unsalted Sweet Butter Quarters,3.99,3.99,False,1109,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,2% Milk,4.09,4.09,False,1110,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,071007023095,EL MNT MLD BF BN GRN CHL BRT KP FRZN BAG 32 OZ,4.99,4.99,False,1113,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,072310001459,Bigelow Green Tea Bags with Lemon,3.49,3.49,False,1116,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,HYV KETTLE MESQ BBQ,2.39,2.39,False,1118,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,754502285808,Hy-Vee Kettle Cooked Pub Mustard Flavored Potato Chips,2.39,2.39,False,1119,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,HYV SELECT WIDE NOOD,2.99,2.99,False,1120,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,041390024368,KKMN SWT CHL RFRG AFTR OPNN SC BTL 13 OZ,3.79,3.79,False,1121,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,SPL K ORIGINAL,1.88,1.88,False,1123,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,511111204206,SWANSON,5.58,5.58,False,1124,False,2.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,043000716021,YUBAN Traditional Medium Roast Ground Coffee 12 oz. Canister,5.99,5.99,False,1126,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,044500341720,Hillshire Farm - Turkey Polska Kielbasa 13.00-oz,3.99,3.99,False,1129,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,754500958803,Hy-Vee Diced Cooked Ham,2.99,2.99,False,1130,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,HYV EX SHARP CHEDDAR,2.79,2.79,False,1131,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,024105590051,JST BR BNLS HND TRMD MNML PRCS SKNL CHCK WHL BRST FLT RFRG MLDD TRY 14 OZ,6.99,6.99,False,1132,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,21251000000,Laura's Lean Beef Ground Beef 93% Lean & Natural,5.99,5.99,False,1133,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,Blueberries,2.99,2.99,False,1136,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,4060,Broccoli,2.99,2.99,False,1137,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,CAL ORG WHOLE CARTS,2.49,2.49,False,1138,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,048500256763,DOLE ORANGE PEACH MANGO JUICE VITAMIN C ENRICHED FROM CONCNTRT PSTRZD CARTON 1 CT 59 OZ,1.53,1.53,False,1139,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,DOLE ITALIAN BLEND,3.49,3.49,False,1141,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,4069,Green Cabbage,2.05,2.05,False,1142,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,Leek,3.99,3.99,False,1144,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,4093,Large Yellow Onions,1.82,1.82,False,1145,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,BAREFOOT PINOT NOIR,19.99,19.99,False,1149,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,Dairy,1.47,1.47,False,1152,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,754500973400,Hy-Vee 4% Large Curd Cottage Cheese,1.47,1.47,False,1153,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,HYV LF BLACKBERRY YO,0.56,0.56,False,1154,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,HYV LF LEMON YOGURT,0.56,0.56,False,1155,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,HYV LF PEACH YOGURT,0.56,0.56,False,1156,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,HYV LF VANILLA YOGUR,0.56,0.56,False,1157,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,075450085150,Hy-Vee Unsalted Sweet Butter Quarters,2.77,2.77,False,1158,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,Frozen Cherries,2.77,2.77,False,1160,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,LUIGES DELUKE PIZZA,11.98,11.98,False,1161,False,2.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,BUSHS HOT RED CHILI,1.59,1.59,False,1165,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,BUSHS MILD KIDNEY CH,1.59,1.59,False,1166,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,025500204215,Folgers Classic Roast Medium Caffeinated Coffee,14.98,14.98,False,1174,False,2.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,HYV KETTLE BUFFALO&B,1.67,1.67,False,1176,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,HYV KETTLE CHIP ORIG,3.69,3.69,False,1178,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,754502285808,Hy-Vee Kettle Cooked Pub Mustard Flavored Potato Chips,1.67,1.67,False,1179,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,754500355602,Hy-Vee Seasoned Croutons,1.79,1.79,False,1181,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,KASHI GOFLOW CINN CR,3.77,3.77,False,1182,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,018627030010,Kashi Granola Bars - Chewy Honey Almond Flax,3.77,3.77,False,1183,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,041000004087,"Lipton Recipe Secrets Beefy Onion Recipe Soup & Dip Mix, 2 count, 2.2 oz",1.99,1.99,False,1184,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,058449450023,NTRS PTH FLX N OATS INST OAT ORGN BOX HOT CRL 14 OZ,3.99,3.99,False,1187,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,FRSH BNLS PORK LOIN,4.56,4.56,False,1191,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,044500341720,Hillshire Farm - Turkey Polska Kielbasa 13.00-oz,3.99,3.99,False,1192,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,HYV EXTRA SHARP CHDD,4.99,4.99,False,1193,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,024105590051,JST BR BNLS HND TRMD MNML PRCS SKNL CHCK WHL BRST FLT RFRG MLDD TRY 14 OZ,6.99,6.99,False,1194,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,021000604647,KRAFT Cheese - Pasteurized Prepared American Singles,3.29,3.29,False,1195,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,21251000000,Laura's Lean Beef Ground Beef 93% Lean & Natural,5.99,5.99,False,1196,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,071430010051,DL CRT ICBR PEA PD RDSH RD CBG RMN LTC VRY VG THRG WSHD LTC SLD BAG 11.9 OZ,3.49,3.49,False,1199,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,GG KLONDIKE GOLDUST,3.99,3.99,False,1200,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,Green Bell Peppers,0.77,0.77,False,1201,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,071146002487,CLB SNP CRSP BLCK PPR BKD 40 PCT LS FAT HRVS SNPS BAG 3.3 OZ,1.25,1.25,False,1202,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,Organic Baby Spinach,1.88,1.88,False,1204,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,MONTEREY SLCD BABY B,2.5,2.5,False,1205,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,PINATA APPLES,0.88,0.88,False,1207,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,Flank Steak,12.99,12.99,False,1211,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,Flushable Wipes,11.99,11.99,False,1214,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,HY-VEE PREM DISTILLE,0.99,0.99,False,1218,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,MISSION TORTILLA TRI,2.99,2.99,False,1219,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,TOSTITOS MED SALSA,2.98,2.98,False,1220,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,ADVIL IBUPROFEN LIQU,4.99,4.99,False,1223,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,TC NCTN GUM 2MG MINT,26.99,26.99,False,1224,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,COS SARDINES WATER,0.99,0.99,False,1228,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,OSCAR SARDINES 2LAY,3.34,3.34,False,1229,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,015300430594,Rice-A-Roni Rice Pilaf,2.38,2.38,False,1230,False,2.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,STARKIST CHUNK LT TU,0.92,0.92,False,1232,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,TOSTITOS MED SALSA,3.99,3.99,False,1233,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,TC NCTN GUM 2MG COOL,36.99,36.99,False,1236,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,PREV FRZN ALASKAN SO,15.67,15.67,False,1239,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,TC NCTN GUM 2MG MINT,26.99,26.99,False,1243,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,EMIL' S SAUSAGE MUSHROOM PIZZA,13.96,13.96,False,1244,False,2.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,KLARBRUNN 12PK 12 FL OZ,14.05,14.05,False,1248,False,5.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,KLARBRUNN 12PK 12 FL OZ,8.0,8.0,False,1252,False,4.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,KLARBRUNN 12PK 12 FL OZ,6.7,6.7,False,1256,False,2.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,8.12,8.12,False,1260,False,2.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,EMIL' S SAUSAGE MUSHROOM PIZZA,6.77,6.77,False,1264,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,KLARBRUNN 12PK 12 FL OZ,12.3,12.3,False,1296,False,6.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,"DORITOS NACHO CHEESE, 28.5 OZ",4.61,4.61,False,1300,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,"PEPSI COLA, 12 OZ. CAN",1.2,1.2,False,1303,False,2.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,3.9,3.9,False,1307,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,EMIL S SAUSAGE MUSHROOM PIZZA,13.08,13.08,False,1310,False,2.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,KLARBRUNN 12PK 12 LFT TT,11.36,11.36,False,1316,False,4.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,5.98,5.98,False,1320,False,2.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,4.06,4.06,False,1325,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,5.18,5.18,False,1328,False,2.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,EMIL' S SAUSAGE MUSHROOM PIZZA,6.55,6.55,False,1365,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,BEN & JERRY S CHUNKY MONKEY PINT,20.75,20.75,False,1368,False,5.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,KLARBRUNN 12PK 12 FL OZ,10.52,10.52,False,1372,False,4.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,"BORDEN 2% MILK, 1/2 GAL",7.52,7.52,False,1376,False,2.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,4.81,4.81,False,1380,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,BEN & JERRY' S CHUNKY MONKEY PINT,15.09,15.09,False,1419,False,3.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,"BORDEN 2% MILK, 1/2 GAL",7.56,7.56,False,1423,False,2.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,BEN & JERRY' S CHUNKY MONKEY PINT,28.7,28.7,False,1427,False,5.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,2.2,2.2,False,1431,False,4.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,EMIL S SAUSAGE MUSHROOM PIZZA,6.5,6.5,False,1471,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,BEN & JERRY S CHUNKY MONKEY PINT,19.24,19.24,False,1474,False,4.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,3.11,3.11,False,1478,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,6.0,6.0,False,1481,False,4.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,KLARBRUNN 12PK 12 FL OZ,7.17,7.17,False,1515,False,3.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,BEN & JERRY' S CHUNKY MONKEY PINT,4.53,4.53,False,1519,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,EMIL' S SAUSAGE MUSHROOM PIZZA,6.75,6.75,False,1522,False,1.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,BEN & JERRY' S CHUNKY MONKEY PINT,13.68,13.68,False,1525,False,3.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,6.2,6.2,False,1529,False,2.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,EMIL' S SAUSAGE MUSHROOM PIZZA,13.4,13.4,False,1568,False,2.0,,False,0.0,1.0
60025c65fb296c4ef805d9e6,1658.3,2021-01-15 00:00:00,335,FINISHED,1177.84,60025c65fb296c4ef805d9e6,,EMIL' S SAUSAGE MUSHROOM PIZZA,13.22,13.22,False,1572,False,2.0,,False,0.0,1.0
